UF;COD_MUN_COMPL;NOME_MUNICIPIO;COD_MUN
Piauí;2200459;Alvorada do Gurguéia;220045
Piauí;2200509;Amarante;220050
Piauí;2200608;Angical do Piauí;220060
Piauí;2200707;Anísio de Abreu;220070
Piauí;2200806;Antônio Almeida;220080
Piauí;2200905;Aroazes;220090
Piauí;2200954;Aroeiras do Itaim;220095
Piauí;2201002;Arraial;220100
Piauí;2201051;Assunção do Piauí;220105
Piauí;2201101;Avelino Lopes;220110
Piauí;2201150;Baixa Grande do Ribeiro;220115
Piauí;2201176;Barra D'Alcântara;220117
Piauí;2201200;Barras;220120
Piauí;2201309;Barreiras do Piauí;220130
Piauí;2201408;Barro Duro;220140
Piauí;2201507;Batalha;220150
Piauí;2201556;Bela Vista do Piauí;220155
Piauí;2201572;Belém do Piauí;220157
Piauí;2201606;Beneditinos;220160
Piauí;2201705;Bertolínia;220170
Piauí;2201739;Betânia do Piauí;220173
Piauí;2201770;Boa Hora;220177
Piauí;2201804;Bocaina;220180
Piauí;2201903;Bom Jesus;220190
Piauí;2201919;Bom Princípio do Piauí;220191
Piauí;2201929;Bonfim do Piauí;220192
Piauí;2201945;Boqueirão do Piauí;220194
Piauí;2201960;Brasileira;220196
Piauí;2201988;Brejo do Piauí;220198
Piauí;2202000;Buriti dos Lopes;220200
Piauí;2202026;Buriti dos Montes;220202
Piauí;2202059;Cabeceiras do Piauí;220205
Piauí;2202075;Cajazeiras do Piauí;220207
Piauí;2202083;Cajueiro da Praia;220208
Piauí;2202091;Caldeirão Grande do Piauí;220209
Piauí;2202109;Campinas do Piauí;220210
Piauí;2202117;Campo Alegre do Fidalgo;220211
Piauí;2202133;Campo Grande do Piauí;220213
Piauí;2202174;Campo Largo do Piauí;220217
Piauí;2202208;Campo Maior;220220
Piauí;2202251;Canavieira;220225
Piauí;2202307;Canto do Buriti;220230
Piauí;2202406;Capitão de Campos;220240
Piauí;2202455;Capitão Gervásio Oliveira;220245
Piauí;2202505;Caracol;220250
Piauí;2202539;Caraúbas do Piauí;220253
Piauí;2202554;Caridade do Piauí;220255
Piauí;2202604;Castelo do Piauí;220260
Piauí;2202653;Caxingó;220265
Piauí;2202703;Cocal;220270
Piauí;2202711;Cocal de Telha;220271
Piauí;2202729;Cocal dos Alves;220272
Piauí;2202737;Coivaras;220273
Piauí;2202752;Colônia do Gurguéia;220275
Piauí;2202778;Colônia do Piauí;220277
Piauí;2202802;Conceição do Canindé;220280
Piauí;2202851;Coronel José Dias;220285
Piauí;2202901;Corrente;220290
Piauí;2203008;Cristalândia do Piauí;220300
Piauí;2203107;Cristino Castro;220310
Piauí;2203206;Curimatá;220320
Piauí;2203230;Currais;220323
Piauí;2203271;Curral Novo do Piauí;220327
Piauí;2203255;Curralinhos;220325
Piauí;2203305;Demerval Lobão;220330
Piauí;2203354;Dirceu Arcoverde;220335
Piauí;2203404;Dom Expedito Lopes;220340
Piauí;2203453;Dom Inocêncio;220345
Piauí;2203420;Domingos Mourão;220342
Piauí;2203503;Elesbão Veloso;220350
Piauí;2203602;Eliseu Martins;220360
Piauí;2203701;Esperantina;220370
Piauí;2203750;Fartura do Piauí;220375
Piauí;2203800;Flores do Piauí;220380
Piauí;2203859;Floresta do Piauí;220385
Piauí;2203909;Floriano;220390
Piauí;2204006;Francinópolis;220400
Piauí;2204105;Francisco Ayres;220410
Piauí;2204154;Francisco Macedo;220415
Piauí;2204204;Francisco Santos;220420
Piauí;2204303;Fronteiras;220430
Piauí;2204352;Geminiano;220435
Piauí;2204402;Gilbués;220440
Piauí;2204501;Guadalupe;220450
Piauí;2204550;Guaribas;220455
Piauí;2204600;Hugo Napoleão;220460
Piauí;2204659;Ilha Grande;220465
Piauí;2204709;Inhuma;220470
Piauí;2204808;Ipiranga do Piauí;220480
Piauí;2204907;Isaías Coelho;220490
Piauí;2205003;Itainópolis;220500
Piauí;2205102;Itaueira;220510
Piauí;2205151;Jacobina do Piauí;220515
Piauí;2205201;Jaicós;220520
Piauí;2205250;Jardim do Mulato;220525
Piauí;2205276;Jatobá do Piauí;220527
Piauí;2205300;Jerumenha;220530
Piauí;2205359;João Costa;220535
Piauí;2205409;Joaquim Pires;220540
Piauí;2205458;Joca Marques;220545
Piauí;2205508;José de Freitas;220550
Piauí;2205516;Juazeiro do Piauí;220551
Piauí;2205524;Júlio Borges;220552
Piauí;2205532;Jurema;220553
Piauí;2205557;Lagoa Alegre;220555
Piauí;2205573;Lagoa de São Francisco;220557
Piauí;2205565;Lagoa do Barro do Piauí;220556
Piauí;2205581;Lagoa do Piauí;220558
Piauí;2205599;Lagoa do Sítio;220559
Piauí;2205540;Lagoinha do Piauí;220554
Piauí;2205607;Landri Sales;220560
Piauí;2205706;Luís Correia;220570
Piauí;2205805;Luzilândia;220580
Piauí;2205854;Madeiro;220585
Piauí;2205904;Manoel Emídio;220590
Piauí;2205953;Marcolândia;220595
Piauí;2206001;Marcos Parente;220600
Piauí;2206050;Massapê do Piauí;220605
Piauí;2206100;Matias Olímpio;220610
Piauí;2206209;Miguel Alves;220620
Piauí;2206308;Miguel Leão;220630
Piauí;2206357;Milton Brandão;220635
Piauí;2206407;Monsenhor Gil;220640
Piauí;2206506;Monsenhor Hipólito;220650
Piauí;2206605;Monte Alegre do Piauí;220660
Piauí;2206654;Morro Cabeça no Tempo;220665
Piauí;2206670;Morro do Chapéu do Piauí;220667
Piauí;2206696;Murici dos Portelas;220669
Piauí;2206704;Nazaré do Piauí;220670
Piauí;2206720;Nazária;220672
Piauí;2206753;Nossa Senhora de Nazaré;220675
Piauí;2206803;Nossa Senhora dos Remédios;220680
Piauí;2207959;Nova Santa Rita;220795
Piauí;2206902;Novo Oriente do Piauí;220690
Piauí;2206951;Novo Santo Antônio;220695
Piauí;2207009;Oeiras;220700
Piauí;2207108;Olho D'Água do Piauí;220710
Piauí;2207207;Padre Marcos;220720
Piauí;2207306;Paes Landim;220730
Piauí;2207355;Pajeú do Piauí;220735
Piauí;2207405;Palmeira do Piauí;220740
Piauí;2207504;Palmeirais;220750
Piauí;2207553;Paquetá;220755
Piauí;2207603;Parnaguá;220760
Piauí;2207702;Parnaíba;220770
Piauí;2207751;Passagem Franca do Piauí;220775
Piauí;2207777;Patos do Piauí;220777
Piauí;2207793;Pau D'Arco do Piauí;220779
Piauí;2207801;Paulistana;220780
Piauí;2207850;Pavussu;220785
Piauí;2207900;Pedro II;220790
Piauí;2207934;Pedro Laurentino;220793
Piauí;2208007;Picos;220800
Piauí;2208106;Pimenteiras;220810
Piauí;2208205;Pio IX;220820
Piauí;2208304;Piracuruca;220830
Piauí;2208403;Piripiri;220840
Piauí;2208502;Porto;220850
Piauí;2208551;Porto Alegre do Piauí;220855
Piauí;2208601;Prata do Piauí;220860
Piauí;2208650;Queimada Nova;220865
Piauí;2208700;Redenção do Gurguéia;220870
Piauí;2208809;Regeneração;220880
Piauí;2208858;Riacho Frio;220885
Piauí;2208874;Ribeira do Piauí;220887
Piauí;2208908;Ribeiro Gonçalves;220890
Piauí;2209005;Rio Grande do Piauí;220900
Piauí;2209104;Santa Cruz do Piauí;220910
Piauí;2209153;Santa Cruz dos Milagres;220915
Piauí;2209203;Santa Filomena;220920
Piauí;2209302;Santa Luz;220930
Piauí;2209377;Santa Rosa do Piauí;220937
Piauí;2209351;Santana do Piauí;220935
Piauí;2209401;Santo Antônio de Lisboa;220940
Piauí;2209450;Santo Antônio dos Milagres;220945
Piauí;2209500;Santo Inácio do Piauí;220950
Piauí;2209559;São Braz do Piauí;220955
Piauí;2209609;São Félix do Piauí;220960
Piauí;2209658;São Francisco de Assis do Piauí;220965
Piauí;2209708;São Francisco do Piauí;220970
Piauí;2209757;São Gonçalo do Gurguéia;220975
Piauí;2209807;São Gonçalo do Piauí;220980
Piauí;2209856;São João da Canabrava;220985
Piauí;2209872;São João da Fronteira;220987
Piauí;2209906;São João da Serra;220990
Piauí;2209955;São João da Varjota;220995
Piauí;2209971;São João do Arraial;220997
Piauí;2210003;São João do Piauí;221000
Piauí;2210052;São José do Divino;221005
Piauí;2210102;São José do Peixe;221010
Piauí;2210201;São José do Piauí;221020
Piauí;2210300;São Julião;221030
Piauí;2210359;São Lourenço do Piauí;221035
Piauí;2210375;São Luis do Piauí;221037
Piauí;2210383;São Miguel da Baixa Grande;221038
Piauí;2210391;São Miguel do Fidalgo;221039
Piauí;2210409;São Miguel do Tapuio;221040
Piauí;2210508;São Pedro do Piauí;221050
Piauí;2210607;São Raimundo Nonato;221060
Piauí;2210623;Sebastião Barros;221062
Piauí;2210631;Sebastião Leal;221063
Piauí;2210656;Sigefredo Pacheco;221065
Piauí;2210706;Simões;221070
Piauí;2210805;Simplício Mendes;221080
Piauí;2210904;Socorro do Piauí;221090
Piauí;2210938;Sussuapara;221093
Piauí;2210953;Tamboril do Piauí;221095
Piauí;2210979;Tanque do Piauí;221097
Piauí;2211001;Teresina;221100
Piauí;2211100;União;221110
Piauí;2211209;Uruçuí;221120
Piauí;2211308;Valença do Piauí;221130
Piauí;2211357;Várzea Branca;221135
Piauí;2211407;Várzea Grande;221140
Piauí;2211506;Vera Mendes;221150
Piauí;2211605;Vila Nova do Piauí;221160
Piauí;2211704;Wall Ferraz;221170
Ceará;2300101;Abaiara;230010
Ceará;2300150;Acarape;230015
Ceará;2300200;Acaraú;230020
Ceará;2300309;Acopiara;230030
Ceará;2300408;Aiuaba;230040
Ceará;2300507;Alcântaras;230050
Ceará;2300606;Altaneira;230060
Ceará;2300705;Alto Santo;230070
Ceará;2300754;Amontada;230075
Ceará;2300804;Antonina do Norte;230080
Ceará;2300903;Apuiarés;230090
Ceará;2301000;Aquiraz;230100
Ceará;2301109;Aracati;230110
Ceará;2301208;Aracoiaba;230120
Ceará;2301257;Ararendá;230125
Ceará;2301307;Araripe;230130
Ceará;2301406;Aratuba;230140
Ceará;2301505;Arneiroz;230150
Ceará;2301604;Assaré;230160
Ceará;2301703;Aurora;230170
Ceará;2301802;Baixio;230180
Ceará;2301851;Banabuiú;230185
Ceará;2301901;Barbalha;230190
Ceará;2301950;Barreira;230195
Ceará;2302008;Barro;230200
Ceará;2302057;Barroquinha;230205
Ceará;2302107;Baturité;230210
Ceará;2302206;Beberibe;230220
Ceará;2302305;Bela Cruz;230230
Ceará;2302404;Boa Viagem;230240
Ceará;2302503;Brejo Santo;230250
Ceará;2302602;Camocim;230260
Ceará;2302701;Campos Sales;230270
Ceará;2302800;Canindé;230280
Ceará;2302909;Capistrano;230290
Ceará;2303006;Caridade;230300
Ceará;2303105;Cariré;230310
Ceará;2303204;Caririaçu;230320
Ceará;2303303;Cariús;230330
Ceará;2303402;Carnaubal;230340
Ceará;2303501;Cascavel;230350
Ceará;2303600;Catarina;230360
Ceará;2303659;Catunda;230365
Ceará;2303709;Caucaia;230370
Ceará;2303808;Cedro;230380
Ceará;2303907;Chaval;230390
Ceará;2303931;Choró;230393
Ceará;2303956;Chorozinho;230395
Ceará;2304004;Coreaú;230400
Ceará;2304103;Crateús;230410
Ceará;2304202;Crato;230420
Ceará;2304236;Croatá;230423
Ceará;2304251;Cruz;230425
Ceará;2304269;Deputado Irapuan Pinheiro;230426
Ceará;2304277;Ereré;230427
Ceará;2304285;Eusébio;230428
Ceará;2304301;Farias Brito;230430
Ceará;2304350;Forquilha;230435
Ceará;2304400;Fortaleza;230440
Ceará;2304459;Fortim;230445
Ceará;2304509;Frecheirinha;230450
Ceará;2304608;General Sampaio;230460
Ceará;2304657;Graça;230465
Ceará;2304707;Granja;230470
Ceará;2304806;Granjeiro;230480
Ceará;2304905;Groaíras;230490
Ceará;2304954;Guaiúba;230495
Ceará;2305001;Guaraciaba do Norte;230500
Ceará;2305100;Guaramiranga;230510
Ceará;2305209;Hidrolândia;230520
Ceará;2305233;Horizonte;230523
Ceará;2305266;Ibaretama;230526
Ceará;2305308;Ibiapina;230530
Ceará;2305332;Ibicuitinga;230533
Ceará;2305357;Icapuí;230535
Ceará;2305407;Icó;230540
Ceará;2305506;Iguatu;230550
Ceará;2305605;Independência;230560
Ceará;2305654;Ipaporanga;230565
Ceará;2305704;Ipaumirim;230570
Ceará;2305803;Ipu;230580
Ceará;2305902;Ipueiras;230590
Ceará;2306009;Iracema;230600
Ceará;2306108;Irauçuba;230610
Ceará;2306207;Itaiçaba;230620
Ceará;2306256;Itaitinga;230625
Ceará;2306306;Itapajé;230630
Ceará;2306405;Itapipoca;230640
Ceará;2306504;Itapiúna;230650
Ceará;2306553;Itarema;230655
Ceará;2306603;Itatira;230660
Ceará;2306702;Jaguaretama;230670
Ceará;2306801;Jaguaribara;230680
Ceará;2306900;Jaguaribe;230690
Ceará;2307007;Jaguaruana;230700
Ceará;2307106;Jardim;230710
Ceará;2307205;Jati;230720
Ceará;2307254;Jijoca de Jericoacoara;230725
Ceará;2307304;Juazeiro do Norte;230730
Ceará;2307403;Jucás;230740
Ceará;2307502;Lavras da Mangabeira;230750
Ceará;2307601;Limoeiro do Norte;230760
Ceará;2307635;Madalena;230763
Ceará;2307650;Maracanaú;230765
Ceará;2307700;Maranguape;230770
Ceará;2307809;Marco;230780
Ceará;2307908;Martinópole;230790
Ceará;2308005;Massapê;230800
Ceará;2308104;Mauriti;230810
Ceará;2308203;Meruoca;230820
Ceará;2308302;Milagres;230830
Ceará;2308351;Milhã;230835
Ceará;2308377;Miraíma;230837
Ceará;2308401;Missão Velha;230840
Ceará;2308500;Mombaça;230850
Ceará;2308609;Monsenhor Tabosa;230860
Ceará;2308708;Morada Nova;230870
Ceará;2308807;Moraújo;230880
Ceará;2308906;Morrinhos;230890
Ceará;2309003;Mucambo;230900
Ceará;2309102;Mulungu;230910
Ceará;2309201;Nova Olinda;230920
Ceará;2309300;Nova Russas;230930
Ceará;2309409;Novo Oriente;230940
Ceará;2309458;Ocara;230945
Ceará;2309508;Orós;230950
Ceará;2309607;Pacajus;230960
Ceará;2309706;Pacatuba;230970
Ceará;2309805;Pacoti;230980
Ceará;2309904;Pacujá;230990
Ceará;2310001;Palhano;231000
Ceará;2310100;Palmácia;231010
Ceará;2310209;Paracuru;231020
Ceará;2310258;Paraipaba;231025
Ceará;2310308;Parambu;231030
Ceará;2310407;Paramoti;231040
Ceará;2310506;Pedra Branca;231050
Ceará;2310605;Penaforte;231060
Ceará;2310704;Pentecoste;231070
Ceará;2310803;Pereiro;231080
Ceará;2310852;Pindoretama;231085
Ceará;2310902;Piquet Carneiro;231090
Ceará;2310951;Pires Ferreira;231095
Ceará;2311009;Poranga;231100
Ceará;2311108;Porteiras;231110
Ceará;2311207;Potengi;231120
Ceará;2311231;Potiretama;231123
Ceará;2311264;Quiterianópolis;231126
Ceará;2311306;Quixadá;231130
Ceará;2311355;Quixelô;231135
Ceará;2311405;Quixeramobim;231140
Ceará;2311504;Quixeré;231150
Ceará;2311603;Redenção;231160
Ceará;2311702;Reriutaba;231170
Ceará;2311801;Russas;231180
Ceará;2311900;Saboeiro;231190
Ceará;2311959;Salitre;231195
Ceará;2312205;Santa Quitéria;231220
Ceará;2312007;Santana do Acaraú;231200
Ceará;2312106;Santana do Cariri;231210
Ceará;2312304;São Benedito;231230
Ceará;2312403;São Gonçalo do Amarante;231240
Ceará;2312502;São João do Jaguaribe;231250
Ceará;2312601;São Luís do Curu;231260
Ceará;2312700;Senador Pompeu;231270
Ceará;2312809;Senador Sá;231280
Ceará;2312908;Sobral;231290
Ceará;2313005;Solonópole;231300
Ceará;2313104;Tabuleiro do Norte;231310
Ceará;2313203;Tamboril;231320
Ceará;2313252;Tarrafas;231325
Ceará;2313302;Tauá;231330
Ceará;2313351;Tejuçuoca;231335
Ceará;2313401;Tianguá;231340
Ceará;2313500;Trairi;231350
Ceará;2313559;Tururu;231355
Ceará;2313609;Ubajara;231360
Ceará;2313708;Umari;231370
Ceará;2313757;Umirim;231375
Ceará;2313807;Uruburetama;231380
Ceará;2313906;Uruoca;231390
Ceará;2313955;Varjota;231395
Ceará;2314003;Várzea Alegre;231400
Ceará;2314102;Viçosa do Ceará;231410
Rio Grande do Norte;2400109;Acari;240010
Rio Grande do Norte;2400208;Açu;240020
Rio Grande do Norte;2400307;Afonso Bezerra;240030
Rio Grande do Norte;2400406;Água Nova;240040
Rio Grande do Norte;2400505;Alexandria;240050
Rio Grande do Norte;2400604;Almino Afonso;240060
Rio Grande do Norte;2400703;Alto do Rodrigues;240070
Rio Grande do Norte;2400802;Angicos;240080
Rio Grande do Norte;2400901;Antônio Martins;240090
Rio Grande do Norte;2401008;Apodi;240100
Rio Grande do Norte;2401107;Areia Branca;240110
Rio Grande do Norte;2401206;Arês;240120
Rio Grande do Norte;2401404;Baía Formosa;240140
Rio Grande do Norte;2401453;Baraúna;240145
Rio Grande do Norte;2401503;Barcelona;240150
Rio Grande do Norte;2401602;Bento Fernandes;240160
Rio Grande do Norte;2401651;Bodó;240165
Rio Grande do Norte;2401701;Bom Jesus;240170
Rio Grande do Norte;2401800;Brejinho;240180
Rio Grande do Norte;2401859;Caiçara do Norte;240185
Rio Grande do Norte;2401909;Caiçara do Rio do Vento;240190
Rio Grande do Norte;2402006;Caicó;240200
Rio Grande do Norte;2401305;Campo Grande;240130
Rio Grande do Norte;2402105;Campo Redondo;240210
Rio Grande do Norte;2402204;Canguaretama;240220
Rio Grande do Norte;2402303;Caraúbas;240230
Rio Grande do Norte;2402402;Carnaúba dos Dantas;240240
Rio Grande do Norte;2402501;Carnaubais;240250
Rio Grande do Norte;2402600;Ceará-Mirim;240260
Rio Grande do Norte;2402709;Cerro Corá;240270
Rio Grande do Norte;2402808;Coronel Ezequiel;240280
Rio Grande do Norte;2402907;Coronel João Pessoa;240290
Rio Grande do Norte;2403004;Cruzeta;240300
Rio Grande do Norte;2403103;Currais Novos;240310
Rio Grande do Norte;2403202;Doutor Severiano;240320
Rio Grande do Norte;2403301;Encanto;240330
Rio Grande do Norte;2403400;Equador;240340
Rio Grande do Norte;2403509;Espírito Santo;240350
Rio Grande do Norte;2403608;Extremoz;240360
Rio Grande do Norte;2403707;Felipe Guerra;240370
Rio Grande do Norte;2403756;Fernando Pedroza;240375
Rio Grande do Norte;2403806;Florânia;240380
Rio Grande do Norte;2403905;Francisco Dantas;240390
Rio Grande do Norte;2404002;Frutuoso Gomes;240400
Rio Grande do Norte;2404101;Galinhos;240410
Rio Grande do Norte;2404200;Goianinha;240420
Rio Grande do Norte;2404309;Governador Dix-Sept Rosado;240430
Rio Grande do Norte;2404408;Grossos;240440
Rio Grande do Norte;2404507;Guamaré;240450
Rio Grande do Norte;2404606;Ielmo Marinho;240460
Rio Grande do Norte;2404705;Ipanguaçu;240470
Rio Grande do Norte;2404804;Ipueira;240480
Rio Grande do Norte;2404853;Itajá;240485
Rio Grande do Norte;2404903;Itaú;240490
Rio Grande do Norte;2405009;Jaçanã;240500
Rio Grande do Norte;2405108;Jandaíra;240510
Rio Grande do Norte;2405207;Janduís;240520
Rio Grande do Norte;2405306;Januário Cicco;240530
Rio Grande do Norte;2405405;Japi;240540
Rio Grande do Norte;2405504;Jardim de Angicos;240550
Rio Grande do Norte;2405603;Jardim de Piranhas;240560
Rio Grande do Norte;2405702;Jardim do Seridó;240570
Rio Grande do Norte;2405801;João Câmara;240580
Rio Grande do Norte;2405900;João Dias;240590
Rio Grande do Norte;2406007;José da Penha;240600
Rio Grande do Norte;2406106;Jucurutu;240610
Rio Grande do Norte;2406155;Jundiá;240615
Rio Grande do Norte;2406205;Lagoa d'Anta;240620
Rio Grande do Norte;2406304;Lagoa de Pedras;240630
Rio Grande do Norte;2406403;Lagoa de Velhos;240640
Rio Grande do Norte;2406502;Lagoa Nova;240650
Rio Grande do Norte;2406601;Lagoa Salgada;240660
Rio Grande do Norte;2406700;Lajes;240670
Rio Grande do Norte;2406809;Lajes Pintadas;240680
Rio Grande do Norte;2406908;Lucrécia;240690
Rio Grande do Norte;2407005;Luís Gomes;240700
Rio Grande do Norte;2407104;Macaíba;240710
Rio Grande do Norte;2407203;Macau;240720
Rio Grande do Norte;2407252;Major Sales;240725
Rio Grande do Norte;2407302;Marcelino Vieira;240730
Rio Grande do Norte;2407401;Martins;240740
Rio Grande do Norte;2407500;Maxaranguape;240750
Rio Grande do Norte;2407609;Messias Targino;240760
Rio Grande do Norte;2407708;Montanhas;240770
Rio Grande do Norte;2407807;Monte Alegre;240780
Rio Grande do Norte;2407906;Monte das Gameleiras;240790
Rio Grande do Norte;2408003;Mossoró;240800
Rio Grande do Norte;2408102;Natal;240810
Rio Grande do Norte;2408201;Nísia Floresta;240820
Rio Grande do Norte;2408300;Nova Cruz;240830
Rio Grande do Norte;2408409;Olho d'Água do Borges;240840
Rio Grande do Norte;2408508;Ouro Branco;240850
Rio Grande do Norte;2408607;Paraná;240860
Rio Grande do Norte;2408706;Paraú;240870
Rio Grande do Norte;2408805;Parazinho;240880
Rio Grande do Norte;2408904;Parelhas;240890
Rio Grande do Norte;2403251;Parnamirim;240325
Rio Grande do Norte;2409100;Passa e Fica;240910
Rio Grande do Norte;2409209;Passagem;240920
Rio Grande do Norte;2409308;Patu;240930
Rio Grande do Norte;2409407;Pau dos Ferros;240940
Rio Grande do Norte;2409506;Pedra Grande;240950
Rio Grande do Norte;2409605;Pedra Preta;240960
Rio Grande do Norte;2409704;Pedro Avelino;240970
Rio Grande do Norte;2409803;Pedro Velho;240980
Rio Grande do Norte;2409902;Pendências;240990
Rio Grande do Norte;2410009;Pilões;241000
Rio Grande do Norte;2410108;Poço Branco;241010
