UF,UF_SIGLA,COD_MUN_COMPL,NOME_MUNICIPIO,COD_MUN,LONGITUDE,LATITUDE
Tocantins,TO,1701002,ANANÁS,170100,-48.07976460619482,-6.36281815410008
Tocantins,TO,1701051,ANGICO,170105,-47.86207783917352,-6.387752749724796
Tocantins,TO,1701101,APARECIDA DO RIO NEGRO,170110,-47.97667001135111,-9.955877714560497
Tocantins,TO,1701309,ARAGOMINAS,170130,-48.523430192291706,-7.1643492714436965
Tocantins,TO,1701903,ARAGUACEMA,170190,-49.561812639607346,-8.801802544111146
Tocantins,TO,1702000,ARAGUAÇU,170200,-49.8286124432782,-12.9255837118616
Tocantins,TO,1702109,ARAGUAÍNA,170210,-48.20870525185582,-7.191328939654956
Tocantins,TO,1702158,ARAGUANÃ,170215,-48.643749546943056,-6.582249420029191
Tocantins,TO,1702208,ARAGUATINS,170220,-48.12350734302938,-5.650586472999951
Tocantins,TO,1702307,ARAPOEMA,170230,-49.07563738527212,-7.652569735419032
Tocantins,TO,1702406,ARRAIAS,170240,-46.94610705855336,-12.934419859259252
Tocantins,TO,1702554,AUGUSTINÓPOLIS,170255,-47.88095679100467,-5.465414295896521
Tocantins,TO,1702703,AURORA DO TOCANTINS,170270,-46.407082980860686,-12.708489861061452
Tocantins,TO,1702901,AXIXÁ DO TOCANTINS,170290,-47.774156032522136,-5.624309065927446
Tocantins,TO,1703008,BABAÇULÂNDIA,170300,-47.758816127032354,-7.201864532061477
Tocantins,TO,1703057,BANDEIRANTES DO TOCANTINS,170305,-48.57838060486439,-7.764859141253326
Tocantins,TO,1703073,BARRA DO OURO,170307,-47.687134969224445,-7.691766598656872
Tocantins,TO,1703107,BARROLÂNDIA,170310,-48.73146059072179,-9.831653364533425
Tocantins,TO,1703206,BERNARDO SAYÃO,170320,-48.89905434672762,-7.86851248331281
Tocantins,TO,1703305,BOM JESUS DO TOCANTINS,170330,-48.16638049354052,-8.963348012855208
Tocantins,TO,1703602,BRASILÂNDIA DO TOCANTINS,170360,-48.48537441912397,-8.384889351077991
Tocantins,TO,1703701,BREJINHO DE NAZARÉ,170370,-48.55866022815071,-11.0108050561865
Tocantins,TO,1703800,BURITI DO TOCANTINS,170380,-48.223250128074994,-5.313538856389165
Tocantins,TO,1703826,CACHOEIRINHA,170382,-47.91419777855896,-6.113241646504661
Tocantins,TO,1703842,CAMPOS LINDOS,170384,-46.80197434670674,-7.9716813941373115
Tocantins,TO,1703867,CARIRI DO TOCANTINS,170386,-49.17104072898888,-11.888997463874404
Tocantins,TO,1703883,CARMOLÂNDIA,170388,-48.395959930627434,-7.031478777861056
Tocantins,TO,1703891,CARRASCO BONITO,170389,-48.030633426569224,-5.322661354858046
Tocantins,TO,1703909,CASEARA,170390,-49.94869226777872,-9.26740621890348
Tocantins,TO,1704105,CENTENÁRIO,170410,-47.3383985145873,-8.958463639093802
Tocantins,TO,1705102,CHAPADA DA NATIVIDADE,170510,-47.75390489185647,-11.624267831362102
Tocantins,TO,1704600,CHAPADA DE AREIA,170460,-49.18310785803145,-10.141988583333351
Tocantins,TO,1705508,COLINAS DO TOCANTINS,170550,-48.481594543748926,-8.054624675499952
Tocantins,TO,1716703,COLMÉIA,171670,-48.75706658569479,-8.729371806818591
Tocantins,TO,1705557,COMBINADO,170555,-46.55207234026605,-12.818607672031101
Tocantins,TO,1705607,CONCEIÇÃO DO TOCANTINS,170560,-47.292868810806986,-12.217277766965402
Tocantins,TO,1706001,COUTO MAGALHÃES,170600,-49.17657157085299,-8.355118369635237
Tocantins,TO,1706100,CRISTALÂNDIA,170610,-49.18630029126116,-10.59072463711765
Tocantins,TO,1706258,CRIXÁS DO TOCANTINS,170625,-48.915513825647714,-11.10427429360425
Tocantins,TO,1706506,DARCINÓPOLIS,170650,-47.752161110279935,-6.71235100148176
Tocantins,TO,1707009,DIANÓPOLIS,170700,-46.820409066943476,-11.625231878065001
Tocantins,TO,1707108,DIVINÓPOLIS DO TOCANTINS,170710,-49.20541318735028,-9.79530114022946
Tocantins,TO,1707207,DOIS IRMÃOS DO TOCANTINS,170720,-49.06733864427233,-9.261296709797112
Tocantins,TO,1707306,DUERÉ,170730,-49.265875916162834,-11.341285416779815
Tocantins,TO,1707405,ESPERANTINA,170740,-48.54414760041238,-5.366608059404511
Tocantins,TO,1707553,FÁTIMA,170755,-48.89898265868084,-10.75250872808475
Tocantins,TO,1707652,FIGUEIRÓPOLIS,170765,-49.17384673074336,-12.136779983222503
Tocantins,TO,1707702,FILADÉLFIA,170770,-47.484964141531954,-7.337611905930798
Tocantins,TO,1708205,FORMOSO DO ARAGUAIA,170820,-49.52686036291248,-11.805141968649453
Tocantins,TO,1708304,GOIANORTE,170830,-48.93689019236113,-8.770520804829387
Tocantins,TO,1709005,GOIATINS,170900,-47.31543548915826,-7.7091723901957
Tocantins,TO,1709302,GUARAÍ,170930,-48.50864060647018,-8.836165657504425
Tocantins,TO,1709500,GURUPI,170950,-49.071477468930304,-11.72977232285996
Tocantins,TO,1709807,IPUEIRAS,170980,-48.451926228894685,-11.246288621591702
Tocantins,TO,1710508,ITACAJÁ,171050,-47.768112402677964,-8.390980552318561
Tocantins,TO,1710706,ITAGUATINS,171070,-47.47993594898333,-5.775385088402221
Tocantins,TO,1710904,ITAPIRATINS,171090,-48.11119960946911,-8.384329593442965
Tocantins,TO,1711100,ITAPORÃ DO TOCANTINS,171110,-48.69326370322483,-8.568828611560535
Tocantins,TO,1711506,JAÚ DO TOCANTINS,171150,-48.594608292724836,-12.652926369270553
Tocantins,TO,1711803,JUARINA,171180,-49.09864318542721,-8.117423967606776
Tocantins,TO,1711902,LAGOA DA CONFUSÃO,171190,-49.62008533914599,-10.78869555758975
Tocantins,TO,1711951,LAGOA DO TOCANTINS,171195,-47.5614466302738,-10.296886696999751
Tocantins,TO,1712009,LAJEADO,171200,-48.35850395069012,-9.744682435735593
Tocantins,TO,1712157,LAVANDEIRA,171215,-46.50667571574355,-12.791658787651752
Tocantins,TO,1712405,LIZARDA,171240,-46.675165455846134,-9.594570287809672
Tocantins,TO,1712454,LUZINÓPOLIS,171245,-47.85682804141403,-6.193989660235766
Tocantins,TO,1712504,MARIANÓPOLIS DO TOCANTINS,171250,-49.651033994437775,-9.798880359350582
Tocantins,TO,1712702,MATEIROS,171270,-46.41246574309198,-10.544428846077752
Tocantins,TO,1712801,MAURILÂNDIA DO TOCANTINS,171280,-47.50487996017507,-5.952566421210446
Tocantins,TO,1713205,MIRACEMA DO TOCANTINS,171320,-48.3879913115193,-9.568346077646515
Tocantins,TO,1713304,MIRANORTE,171330,-48.592631936913925,-9.517404731093121
Tocantins,TO,1713601,MONTE DO CARMO,171360,-48.11042002991124,-10.763542194623751
Tocantins,TO,1713700,MONTE SANTO DO TOCANTINS,171370,-48.99089060339353,-10.005591431794022
Tocantins,TO,1713957,MURICILÂNDIA,171395,-48.60674527700673,-7.138519285160331
Tocantins,TO,1714203,NATIVIDADE,171420,-47.72725753382316,-11.705357382504202
Tocantins,TO,1714302,NAZARÉ,171430,-47.66697718252628,-6.372557969285611
Tocantins,TO,1714880,NOVA OLINDA,171488,-48.424806790016405,-7.633314910692497
Tocantins,TO,1715002,NOVA ROSALÂNDIA,171500,-48.90618072450226,-10.566871139332301
Tocantins,TO,1715101,NOVO ACORDO,171510,-47.6681483922167,-9.968486465701691
Tocantins,TO,1715150,NOVO ALEGRE,171515,-46.57729735366754,-12.909938674408101
Tocantins,TO,1715259,NOVO JARDIM,171525,-46.630787295889874,-11.815875050148954
Tocantins,TO,1715507,OLIVEIRA DE FÁTIMA,171550,-48.90740156890319,-10.7083627090618
Tocantins,TO,1721000,PALMAS,172100,-48.351043708246195,-10.16325332679275
Tocantins,TO,1715705,PALMEIRANTE,171570,-47.9342497089842,-7.857561376145046
Tocantins,TO,1713809,PALMEIRAS DO TOCANTINS,171380,-47.55868352628253,-6.611862334561707
Tocantins,TO,1715754,PALMEIRÓPOLIS,171575,-48.41341395523157,-13.039888433669203
Tocantins,TO,1716109,PARAÍSO DO TOCANTINS,171610,-48.88663008401692,-10.1712207549999
Tocantins,TO,1716208,PARANÃ,171620,-47.884083728442604,-12.620481488718251
Tocantins,TO,1716307,PAU D'ARCO,171630,-49.363306481009104,-7.5399983556999715
Tocantins,TO,1716505,PEDRO AFONSO,171650,-48.17755611273865,-8.964449592422943
Tocantins,TO,1716604,PEIXE,171660,-48.53781062633603,-12.029773830853001
Tocantins,TO,1716653,PEQUIZEIRO,171665,-48.93517986691582,-8.593340654448445
Tocantins,TO,1717008,PINDORAMA DO TOCANTINS,171700,-47.57568771728769,-11.138202584680801
Tocantins,TO,1717206,PIRAQUÊ,171720,-48.29370739109315,-6.769777033407346
Tocantins,TO,1717503,PIUM,171750,-49.16665801157469,-10.440931117930452
Tocantins,TO,1717800,PONTE ALTA DO BOM JESUS,171780,-46.4695867923952,-12.087812908434403
Tocantins,TO,1717909,PONTE ALTA DO TOCANTINS,171790,-47.541180358301936,-10.740672848681452
Tocantins,TO,1718006,PORTO ALEGRE DO TOCANTINS,171800,-47.04742560042951,-11.60725909908845
Tocantins,TO,1718204,PORTO NACIONAL,171820,-48.4121534584309,-10.708569916999954
Tocantins,TO,1718303,PRAIA NORTE,171830,-47.81473173334229,-5.396712877378265
Tocantins,TO,1718402,PRESIDENTE KENNEDY,171840,-48.504330670109034,-8.529960827619176
Tocantins,TO,1718451,PUGMIL,171845,-48.89422044878311,-10.424307156246753
Tocantins,TO,1718501,RECURSOLÂNDIA,171850,-47.238041195020784,-8.735360453880121
Tocantins,TO,1718550,RIACHINHO,171855,-48.14104550203796,-6.442211387697406
Tocantins,TO,1718659,RIO DA CONCEIÇÃO,171865,-46.880399704572184,-11.404940023898975
Tocantins,TO,1718709,RIO DOS BOIS,171870,-48.53304797160145,-9.3437422386879
Tocantins,TO,1718758,RIO SONO,171875,-47.89994163913947,-9.347789334116106
Tocantins,TO,1718808,SAMPAIO,171880,-47.87579245719938,-5.349295616496696
Tocantins,TO,1718840,SANDOLÂNDIA,171884,-49.933388154301184,-12.541600167483253
Tocantins,TO,1718865,SANTA FÉ DO ARAGUAIA,171886,-48.69394180343764,-7.149936385031202
Tocantins,TO,1718881,SANTA MARIA DO TOCANTINS,171888,-47.74527041922462,-8.77497644926651
Tocantins,TO,1718899,SANTA RITA DO TOCANTINS,171889,-48.90929400735895,-10.866455369402901
Tocantins,TO,1718907,SANTA ROSA DO TOCANTINS,171890,-48.11995422175241,-11.4514039985494
Tocantins,TO,1719004,SANTA TEREZA DO TOCANTINS,171900,-47.80628832150814,-10.282361527818702
Tocantins,TO,1720002,SANTA TEREZINHA DO TOCANTINS,172000,-47.68428536300806,-6.436997618444251
Tocantins,TO,1720101,SÃO BENTO DO TOCANTINS,172010,-47.91939228705336,-6.044999257192388
Tocantins,TO,1720150,SÃO FÉLIX DO TOCANTINS,172015,-46.65498083101225,-10.1732858539628
Tocantins,TO,1720200,SÃO MIGUEL DO TOCANTINS,172020,-47.57300233937312,-5.553819528794291
Tocantins,TO,1720259,SÃO SALVADOR DO TOCANTINS,172025,-48.232084991681134,-12.747433414495351
Tocantins,TO,1720309,SÃO SEBASTIÃO DO TOCANTINS,172030,-48.20383414902884,-5.258961453735066
Tocantins,TO,1720499,SÃO VALÉRIO,172049,-48.232948433380216,-11.973067459479651
Tocantins,TO,1720655,SILVANÓPOLIS,172065,-48.179824135532115,-11.149861308562802
Tocantins,TO,1720804,SÍTIO NOVO DO TOCANTINS,172080,-47.637422650460366,-5.604726856653091
Tocantins,TO,1720853,SUCUPIRA,172085,-48.911126282687064,-11.98622151085995
Tocantins,TO,1708254,FORTALEZA DO TABOCÃO,170825,-48.517426421048775,-9.05896530114982
Tocantins,TO,1720903,TAGUATINGA,172090,-46.43873170088313,-12.396141738681251
Tocantins,TO,1720937,TAIPAS DO TOCANTINS,172093,-46.984571795932304,-12.192837209054202
Tocantins,TO,1720978,TALISMÃ,172097,-49.091118433933445,-12.787538406860252
Tocantins,TO,1721109,TOCANTÍNIA,172110,-48.37587967142665,-9.558147734005722
Tocantins,TO,1721208,TOCANTINÓPOLIS,172120,-47.42741292869267,-6.325634376027962
Tocantins,TO,1721257,TUPIRAMA,172125,-48.206684803064064,-8.980569549417142
Tocantins,TO,1721307,TUPIRATINS,172130,-48.122995740868774,-8.395529996958013
Tocantins,TO,1722081,WANDERLÂNDIA,172208,-47.95626772602832,-6.850125516688496
Tocantins,TO,1722107,XAMBIOÁ,172210,-48.53160107281697,-6.411885020179841
Maranhão,MA,2100055,AÇAILÂNDIA,210005,-47.50666459311193,-4.95137700016248
Maranhão,MA,2100105,AFONSO CUNHA,210010,-43.32086900396849,-4.13501547687008
Maranhão,MA,2100154,ÁGUA DOCE DO MARANHÃO,210015,-42.11555120172134,-2.8402782791368053
Maranhão,MA,2100204,ALCÂNTARA,210020,-44.417012537284585,-2.4032765250791708
Maranhão,MA,2100303,ALDEIAS ALTAS,210030,-43.46873485293984,-4.630779495152056
Maranhão,MA,2100402,ALTAMIRA DO MARANHÃO,210040,-45.464675831160434,-4.162269266853146
Maranhão,MA,2100436,ALTO ALEGRE DO MARANHÃO,210043,-44.44824749452324,-4.2072270000000005
Maranhão,MA,2100477,ALTO ALEGRE DO PINDARÉ,210047,-45.842079616170544,-3.6651703744532806
Maranhão,MA,2100501,ALTO PARNAÍBA,210050,-45.927344013338434,-9.108365932191116
Maranhão,MA,2100550,AMAPÁ DO MARANHÃO,210055,-46.009179900387466,-1.6809214951217855
Maranhão,MA,2100600,AMARANTE DO MARANHÃO,210060,-46.75063754549725,-5.55766200018214
Maranhão,MA,2100709,ANAJATUBA,210070,-44.62067002776289,-3.2575548421272402
Maranhão,MA,2100808,ANAPURUS,210080,-43.10579250968927,-3.667034662346861
Maranhão,MA,2100832,APICUM-AÇU,210083,-45.07665207344859,-1.5305915777548553
Maranhão,MA,2100873,ARAGUANÃ,210087,-45.668794476100594,-2.949125623277051
Maranhão,MA,2100907,ARAIOSES,210090,-41.89913944986541,-2.8892558464330556
Maranhão,MA,2100956,ARAME,210095,-46.01363627783506,-4.886081505000001
Maranhão,MA,2101004,ARARI,210100,-44.778834654710586,-3.459170970113805
Maranhão,MA,2101103,AXIXÁ,210110,-44.0545858090773,-2.8377968371321205
Maranhão,MA,2101202,BACABAL,210120,-44.78155596408906,-4.231524629780506
Maranhão,MA,2101251,BACABEIRA,210125,-44.31542298656714,-2.9858247787756906
Maranhão,MA,2101301,BACURI,210130,-45.137348939626484,-1.7240463184732253
Maranhão,MA,2101350,BACURITUBA,210135,-44.73574200615786,-2.7108719765206106
Maranhão,MA,2101400,BALSAS,210140,-46.03899267334052,-7.531169990245516
Maranhão,MA,2101509,BARÃO DE GRAJAÚ,210150,-43.02645269942691,-6.758955205580457
Maranhão,MA,2101608,BARRA DO CORDA,210160,-45.239011016110986,-5.508339500000002
Maranhão,MA,2101707,BARREIRINHAS,210170,-42.82780251320408,-2.75008594875811
Maranhão,MA,2101772,BELA VISTA DO MARANHÃO,210177,-45.24824587818487,-3.7377332499082803
Maranhão,MA,2101731,BELÁGUA,210173,-43.510061642741,-3.1567722275296455
Maranhão,MA,2101806,BENEDITO LEITE,210180,-44.55985679900952,-7.218799795385202
Maranhão,MA,2101905,BEQUIMÃO,210190,-44.785730156867274,-2.4620629950811
Maranhão,MA,2101939,BERNARDO DO MEARIM,210193,-44.764323103487776,-4.63028749079229
Maranhão,MA,2101970,BOA VISTA DO GURUPI,210197,-46.29871005252739,-1.7932961357987902
Maranhão,MA,2102002,BOM JARDIM,210200,-45.601889389051095,-3.5441609778557157
Maranhão,MA,2102036,BOM JESUS DAS SELVAS,210203,-46.85324122314889,-4.489968353106915
Maranhão,MA,2102077,BOM LUGAR,210207,-45.031107856323786,-4.375509601464236
Maranhão,MA,2102101,BREJO,210210,-42.75084782681957,-3.6791780000000003
Maranhão,MA,2102150,BREJO DE AREIA,210215,-45.58209527178135,-4.330629897495011
Maranhão,MA,2102200,BURITI,210220,-42.925106177780314,-3.945571500000001
Maranhão,MA,2102309,BURITI BRAVO,210230,-43.835621541510555,-5.835288132146742
Maranhão,MA,2102325,BURITICUPU,210232,-46.45149531905103,-4.325947726301545
Maranhão,MA,2102358,BURITIRANA,210235,-47.017225093217654,-5.588915141711562
Maranhão,MA,2102374,CACHOEIRA GRANDE,210237,-44.0596850157832,-2.93192103905761
Maranhão,MA,2102408,CAJAPIÓ,210240,-44.67337716458618,-2.8828822031575205
Maranhão,MA,2102507,CAJARI,210250,-45.007965334966265,-3.3238688309169206
Maranhão,MA,2102556,CAMPESTRE DO MARANHÃO,210255,-47.36763286333419,-6.164716645835186
Maranhão,MA,2102606,CÂNDIDO MENDES,210260,-45.737268365591746,-1.4538891085279952
Maranhão,MA,2102705,CANTANHEDE,210270,-44.381816135839024,-3.628364311872736
Maranhão,MA,2102754,CAPINZAL DO NORTE,210275,-44.33043625199553,-4.7212453887721955
Maranhão,MA,2102804,CAROLINA,210280,-47.47009180282793,-7.330783005239132
Maranhão,MA,2102903,CARUTAPERA,210290,-46.02315083460498,-1.2006020000000002
Maranhão,MA,2103000,CAXIAS,210300,-43.35853942851917,-4.861674990159571
Maranhão,MA,2103109,CEDRAL,210310,-44.53078952780545,-1.9979159255715906
Maranhão,MA,2103125,CENTRAL DO MARANHÃO,210312,-44.831843702498595,-2.191313907617785
Maranhão,MA,2103158,CENTRO DO GUILHERME,210315,-46.03996011318721,-2.4569850818081953
Maranhão,MA,2103174,CENTRO NOVO DO MARANHÃO,210317,-46.12840895497813,-2.1442916985583858
Maranhão,MA,2103208,CHAPADINHA,210320,-43.361120781752,-3.740024520000001
Maranhão,MA,2103257,CIDELÂNDIA,210325,-47.78423277567161,-5.177421047211586
Maranhão,MA,2103307,CODÓ,210330,-43.886080235032445,-4.45133750014621
Maranhão,MA,2103406,COELHO NETO,210340,-43.0140136155495,-4.2547375001398064
Maranhão,MA,2103505,COLINAS,210350,-44.24978023053516,-6.027365520197315
Maranhão,MA,2103554,CONCEIÇÃO DO LAGO-AÇU,210355,-44.90301590517959,-3.8411184578557456
Maranhão,MA,2103604,COROATÁ,210360,-44.12559920146439,-4.128976000000001
Maranhão,MA,2103703,CURURUPU,210370,-44.86776161697608,-1.8255207812192953
Maranhão,MA,2103752,DAVINÓPOLIS,210375,-47.40499638752807,-5.534456216106346
Maranhão,MA,2103802,DOM PEDRO,210380,-44.440009910968946,-5.038447635165311
Maranhão,MA,2103901,DUQUE BACELAR,210390,-42.94418020360727,-4.147819097113566
Maranhão,MA,2104008,ESPERANTINÓPOLIS,210400,-44.88606869901876,-4.87030089747643
Maranhão,MA,2104057,ESTREITO,210405,-47.447882986137714,-6.568084980214715
Maranhão,MA,2104073,FEIRA NOVA DO MARANHÃO,210407,-46.68735521596378,-6.963135540627286
Maranhão,MA,2104081,FERNANDO FALCÃO,210408,-44.91070740221312,-6.154978462915996
Maranhão,MA,2104099,FORMOSA DA SERRA NEGRA,210409,-46.18635700688612,-6.4353041056139215
Maranhão,MA,2104107,FORTALEZA DOS NOGUEIRAS,210410,-46.185557541983606,-6.965926087492296
Maranhão,MA,2104206,FORTUNA,210420,-44.160628427225866,-5.7362241324770205
Maranhão,MA,2104305,GODOFREDO VIANA,210430,-45.77175480805227,-1.4098001867327803
Maranhão,MA,2104404,GONÇALVES DIAS,210440,-44.305906535937474,-5.143955569461036
Maranhão,MA,2104503,GOVERNADOR ARCHER,210450,-44.275756526125335,-5.0253878239268355
Maranhão,MA,2104552,GOVERNADOR EDISON LOBÃO,210455,-47.36893583903729,-5.7474117385125405
Maranhão,MA,2104602,GOVERNADOR EUGÊNIO BARROS,210460,-44.246962646020386,-5.322491001529536
Maranhão,MA,2104628,GOVERNADOR LUIZ ROCHA,210462,-44.070887335516936,-5.472864684917811
Maranhão,MA,2104651,GOVERNADOR NEWTON BELLO,210465,-45.67450179700925,-3.4297047199035653
Maranhão,MA,2104677,GOVERNADOR NUNES FREIRE,210467,-45.88148113279424,-2.1349623600000007
Maranhão,MA,2104701,GRAÇA ARANHA,210470,-44.33579125991998,-5.4048212130546265
Maranhão,MA,2104800,GRAJAÚ,210480,-46.142395635993395,-5.8185484313310365
Maranhão,MA,2104909,GUIMARÃES,210490,-44.597746456337084,-2.1350771583845156
Maranhão,MA,2105005,HUMBERTO DE CAMPOS,210500,-43.465092144314625,-2.5912239722608352
Maranhão,MA,2105104,ICATU,210510,-44.065848468639985,-2.7748278630992504
Maranhão,MA,2105153,IGARAPÉ DO MEIO,210515,-45.183327702170594,-3.6367085218654305
Maranhão,MA,2105203,IGARAPÉ GRANDE,210520,-44.867403345860275,-4.6608538062374505
Maranhão,MA,2105302,IMPERATRIZ,210530,-47.47981080576816,-5.5265240251811365
Maranhão,MA,2105351,ITAIPAVA DO GRAJAÚ,210535,-45.79268250346903,-5.144582261769802
Maranhão,MA,2105401,ITAPECURU MIRIM,210540,-44.35426339043402,-3.3990454801118406
Maranhão,MA,2105427,ITINGA DO MARANHÃO,210542,-47.527909963757374,-4.455003998445881
Maranhão,MA,2105450,JATOBÁ,210545,-44.219914769815816,-5.819666936775037
Maranhão,MA,2105476,JENIPAPO DOS VIEIRAS,210547,-45.633379107420275,-5.369424926433392
Maranhão,MA,2105500,JOÃO LISBOA,210550,-47.40503614976839,-5.4536629415591715
Maranhão,MA,2105609,JOSELÂNDIA,210560,-44.6991525645005,-4.972693328947446
Maranhão,MA,2105658,JUNCO DO MARANHÃO,210565,-46.070726073213685,-1.8746095975027603
Maranhão,MA,2105708,LAGO DA PEDRA,210570,-45.12589135591454,-4.564744515000001
Maranhão,MA,2105807,LAGO DO JUNCO,210580,-45.051344392116526,-4.607643217683656
Maranhão,MA,2105948,LAGO DOS RODRIGUES,210594,-44.97644232558769,-4.61237577693148
Maranhão,MA,2105906,LAGO VERDE,210590,-44.937635231994236,-4.038711295276656
Maranhão,MA,2105922,LAGOA DO MATO,210592,-43.527559116562664,-6.045277296570821
Maranhão,MA,2105963,LAGOA GRANDE DO MARANHÃO,210596,-45.39061427936134,-4.993123737137126
Maranhão,MA,2105989,LAJEADO NOVO,210598,-47.032447517100366,-6.19160922666686
Maranhão,MA,2106003,LIMA CAMPOS,210600,-44.469340329223634,-4.51704598721753
Maranhão,MA,2106102,LORETO,210610,-45.139241637527334,-7.0944541653822215
Maranhão,MA,2106201,LUÍS DOMINGUES,210620,-45.895331992078376,-1.3254602443530903
Maranhão,MA,2106300,MAGALHÃES DE ALMEIDA,210630,-42.20150669137505,-3.396667674220801
Maranhão,MA,2106326,MARACAÇUMÉ,210632,-45.958639037167906,-2.0561645495151404
Maranhão,MA,2106359,MARAJÁ DO SENA,210635,-45.45723765257811,-4.620313324124111
Maranhão,MA,2106375,MARANHÃOZINHO,210637,-45.85561145486676,-2.2356169920759954
Maranhão,MA,2106409,MATA ROMA,210640,-43.12038942357183,-3.619045509893721
Maranhão,MA,2106508,MATINHA,210650,-45.03642894010622,-3.098400030000001
Maranhão,MA,2106607,MATÕES,210660,-43.20120828291301,-5.522465019434051
Maranhão,MA,2106631,MATÕES DO NORTE,210663,-44.55024450694015,-3.627518780216721
Maranhão,MA,2106672,MILAGRES DO MARANHÃO,210667,-42.61075283251031,-3.58220664139805
Maranhão,MA,2106706,MIRADOR,210670,-44.36260979387893,-6.377565695387751
Maranhão,MA,2106755,MIRANDA DO NORTE,210675,-44.58427569173205,-3.5626447744298253
Maranhão,MA,2106805,MIRINZAL,210680,-44.78575598647834,-2.06422419159107
Maranhão,MA,2106904,MONÇÃO,210690,-45.24758467064411,-3.4939324800000002
